;Code;Parent code level 1;Parent code;Level nr;Prometis_label_D_retail;Prometis_label_D_corp;Label NL
889;8551.0;P;855;;EDUCATION - OTHER;EDUCATION - OTHER;Sport- en recreatieonderwijs
1758;85510.0;P;8551;;EDUCATION - OTHER;EDUCATION - OTHER;Sport- en recreatieonderwijs
890;8552.0;P;855;;EDUCATION - OTHER;EDUCATION - OTHER;Cultureel onderwijs
1759;85520.0;P;8552;;EDUCATION - OTHER;EDUCATION - OTHER;Cultureel onderwijs
891;8553.0;P;855;;EDUCATION - OTHER;EDUCATION - OTHER;Autorijscholen en vlieg- en vaaronderricht
1760;85531.0;P;8553;;EDUCATION - OTHER;EDUCATION - OTHER;Autorijscholen
1761;85532.0;P;8553;;EDUCATION - OTHER;EDUCATION - OTHER;Vlieg- en vaaronderricht
892;8559.0;P;855;;EDUCATION - OTHER;EDUCATION - OTHER;Overig onderwijs, n.e.g.
1762;85591.0;P;8559;;EDUCATION - OTHER;EDUCATION - OTHER;Onderwijs voor sociale promotie
1763;85592.0;P;8559;;EDUCATION - OTHER;EDUCATION - OTHER;Beroepsopleiding
1764;85593.0;P;8559;;EDUCATION - OTHER;EDUCATION - OTHER;Sociaal-cultureel vormingswerk
1765;85599.0;P;8559;;EDUCATION - OTHER;EDUCATION - OTHER;Overige vormen van onderwijs
306;856.0;P;85;3.0;OTHER SERVICES;OTHER SERVICES;Onderwijsondersteunende activiteiten
893;8560.0;P;856;;OTHER SERVICES;OTHER SERVICES;Onderwijsondersteunende activiteiten
1766;85601.0;P;8560;;OTHER SERVICES;OTHER SERVICES;Activiteiten van Centra voor Leerlingbegeleiding (C.L.B.)
1767;85609.0;P;8560;;OTHER SERVICES;OTHER SERVICES;Overige onderwijsondersteunende dienstverlening
54;86.0;Q;Q;2.0;HEALTH SERVICES;HEALTH SERVICES;Menselijke gezondheidszorg
307;861.0;Q;86;;HEALTH SERVICES;HEALTH SERVICES;Ziekenhuizen
894;8610.0;Q;861;;HEALTH SERVICES;HEALTH SERVICES;Ziekenhuizen
1768;86101.0;Q;8610;;HEALTH SERVICES;HEALTH SERVICES;Algemene ziekenhuizen, m.u.v. geriatrische en gespecialiseerde ziekenhuizen
1769;86102.0;Q;8610;;HEALTH SERVICES;HEALTH SERVICES;Geriatrische ziekenhuizen
1770;86103.0;Q;8610;;HEALTH SERVICES;HEALTH SERVICES;Gespecialiseerde ziekenhuizen
1771;86104.0;Q;8610;;HEALTH SERVICES;HEALTH SERVICES;Psychiatrische ziekenhuizen
1772;86109.0;Q;8610;;HEALTH SERVICES;HEALTH SERVICES;Overige hospitalisatiediensten
308;862.0;Q;86;;HEALTH SERVICES;HEALTH SERVICES;Praktijken van artsen en tandartsen
895;8621.0;Q;862;;HEALTH SERVICES;HEALTH SERVICES;Huisartspraktijken
1773;86210.0;Q;8621;;HEALTH SERVICES;HEALTH SERVICES;Huisartspraktijken
896;8622.0;Q;862;;HEALTH SERVICES;HEALTH SERVICES;Praktijken van specialisten
1774;86220.0;Q;8622;;HEALTH SERVICES;HEALTH SERVICES;Praktijken van specialisten
897;8623.0;Q;862;;HEALTH SERVICES;HEALTH SERVICES;Tandartspraktijken
1775;86230.0;Q;8623;;HEALTH SERVICES;HEALTH SERVICES;Tandartspraktijken
309;869.0;Q;86;;HEALTH SERVICES;HEALTH SERVICES;Overige menselijke gezondheidszorg
898;8690.0;Q;869;;HEALTH SERVICES;HEALTH SERVICES;Overige menselijke gezondheidszorg
1776;86901.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Activiteiten van medische laboratoria
1777;86902.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Activiteiten van bloedtransfusiecentra en bloed- en organenbanken
1778;86903.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Ziekenvervoer
1779;86904.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Activiteiten op het vlak van geestelijke gezondheidszorg, m.u.v. psychiatrische ziekenhuizen en verzorgingstehuizen
1780;86905.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Ambulante revalidatieactiviteiten
1781;86906.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Verpleegkundige activiteiten
1782;86907.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Activiteiten van vroedvrouwen
1783;86909.0;Q;8690;;HEALTH SERVICES;HEALTH SERVICES;Overige menselijke gezondheidszorg, n.e.g.
55;87.0;Q;Q;2.0;SOCIAL PROTECTION;SOCIAL PROTECTION;Maatschappelijke dienstverlening met huisvesting
310;871.0;Q;87;;SOCIAL PROTECTION;SOCIAL PROTECTION;Verpleeginstellingen met huisvesting
899;8710.0;Q;871;;SOCIAL PROTECTION;SOCIAL PROTECTION;Verpleeginstellingen met huisvesting
1784;87101.0;Q;8710;;SOCIAL PROTECTION;SOCIAL PROTECTION;Rust- en verzorgingstehuizen (R.V.T.)
1785;87109.0;Q;8710;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige verpleeginstellingen met huisvesting
311;872.0;Q;87;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor personen met een mentale handicap of psychiatrische problemen en voor drugs- en alcoholverslaafden
900;8720.0;Q;872;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor personen met een mentale handicap of psychiatrische problemen en voor drugs- en alcoholverslaafden
1786;87201.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor minderjarigen met een mentale handicap
1787;87202.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor volwassenen met een mentale handicap
1788;87203.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor personen met psychiatrische problemen
1789;87204.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor drugs- en alcoholverslaafden
1790;87205.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van beschut wonen voor personen met psychiatrische problemen
1791;87209.0;Q;8720;;SOCIAL PROTECTION;SOCIAL PROTECTION;Andere instellingen met huisvesting voor personen met een mentale handicap of psychiatrische problemen en voor drugs- en alcoholverslaafden
312;873.0;Q;87;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor ouderen en voor personen met een lichamelijke handicap
901;8730.0;Q;873;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor ouderen en voor personen met een lichamelijke handicap
1792;87301.0;Q;8730;;SOCIAL PROTECTION;SOCIAL PROTECTION;Rusthuizen voor ouderen (R.O.B.)
1793;87302.0;Q;8730;;SOCIAL PROTECTION;SOCIAL PROTECTION;Serviceflats voor ouderen
1794;87303.0;Q;8730;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor minderjarigen met een lichameijke handicap
1795;87304.0;Q;8730;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor volwassenen met een lichameijke handicap
1796;87309.0;Q;8730;;SOCIAL PROTECTION;SOCIAL PROTECTION;Instellingen met huisvesting voor ouderen en voor personen met een lichamelijke handicap, n.e.g.
313;879.0;Q;87;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening met huisvesting
902;8790.0;Q;879;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening met huisvesting
1797;87901.0;Q;8790;;SOCIAL PROTECTION;SOCIAL PROTECTION;Integrale jeugdhulp met huisvesting
1798;87902.0;Q;8790;;SOCIAL PROTECTION;SOCIAL PROTECTION;Algemeen welzijnswerk met huisvesting
1799;87909.0;Q;8790;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening met huisvesting, n.e.g.
56;88.0;Q;Q;2.0;SOCIAL PROTECTION;SOCIAL PROTECTION;Maatschappelijke dienstverlening zonder huisvesting
314;881.0;Q;88;;SOCIAL PROTECTION;SOCIAL PROTECTION;Maatschappelijke dienstverlening zonder huisvesting voor ouderen en lichamelijk gehandicapten
903;8810.0;Q;881;;SOCIAL PROTECTION;SOCIAL PROTECTION;Maatschappelijke dienstverlening zonder huisvesting voor ouderen en lichamelijk gehandicapten
1800;88101.0;Q;8810;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van gezins- en bejaardenzorg aan huis, m.u.v. (thuis)verpleging
1801;88102.0;Q;8810;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van dag- en dienstencentra voor ouderen
1802;88103.0;Q;8810;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van dagcentra voor minderjarigen met een lichamelijke handicap, met inbegrip van ambulante hulpverlening
1803;88104.0;Q;8810;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van dagcentra voor volwassenen met een lichamelijke handicap, met inbegrip van ambulante hulpverlening
1804;88109.0;Q;8810;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening zonder huisvesting voor ouderen en lichamelijk gehandicapten
315;889.0;Q;88;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening zonder huisvesting
904;8891.0;Q;889;;SOCIAL PROTECTION;SOCIAL PROTECTION;Kinderopvang
1805;88911.0;Q;8891;;SOCIAL PROTECTION;SOCIAL PROTECTION;Kinderdagverblijven en crèches
1806;88912.0;Q;8891;;SOCIAL PROTECTION;SOCIAL PROTECTION;Kinderopvang door onthaalmoeders
1807;88919.0;Q;8891;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige kinderopvang
905;8899.0;Q;889;;SOCIAL PROTECTION;SOCIAL PROTECTION;Overige maatschappelijke dienstverlening zonder huisvesting, n.e.g.
1808;88991.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van dagcentra voor minderjarigen met een mentale handicap, met inbegrip van ambulante hulpverlening
1809;88992.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Activiteiten van dagcentra voor volwassenen met een mentale handicap, met inbegrip van ambulante hulpverlening
1810;88993.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Ambulante hulpverlening aan drugs- en alcoholverslaafden
1811;88994.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Integrale jeugdhulp zonder huisvesting
1812;88995.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Beschutte en sociale werkplaatsen
1813;88996.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Algemeen welzijnswerk zonder huisvesting
1814;88999.0;Q;8899;;SOCIAL PROTECTION;SOCIAL PROTECTION;Andere vormen van maatschappelijke dienstverlening zonder huisvesting, n.e.g.
57;90.0;R;R;2.0;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Creatieve activiteiten, kunst en amusement
316;900.0;R;90;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Creatieve activiteiten, kunst en amusement
906;9001.0;R;900;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Uitvoerende kunsten
1815;90011.0;R;9001;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Beoefening van uitvoerende kunsten door zelfstandig werkende artiesten
1816;90012.0;R;9001;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Beoefening van uitvoerende kunsten door artistieke ensembles
907;9002.0;R;900;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Ondersteunende activiteiten voor uitvoerende kunsten
1817;90021.0;R;9002;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Promotie en organisatie van uitvoerende kunstevenementen
1818;90022.0;R;9002;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Ontwerp en bouw van podia
1819;90023.0;R;9002;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Gespecialiseerde beeld-, verlichtings- en geluidstechnieken
1820;90029.0;R;9002;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige ondersteunende activiteiten voor de uitvoerende kunsten
908;9003.0;R;900;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Scheppende kunsten
1821;90031.0;R;9003;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Scheppende kunsten, m.u.v. ondersteunende diensten
1822;90032.0;R;9003;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Ondersteunende activiteiten voor scheppende kunsten
909;9004.0;R;900;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van zalen
1823;90041.0;R;9004;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van schouwburgen, concertzalen en dergelijke
1824;90042.0;R;9004;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van culturele centra en multifunctionele zalen ten behoeve van culturele activiteiten
58;91.0;R;R;2.0;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bibliotheken, archieven, musea en overige culturele activiteiten
317;910.0;R;91;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bibliotheken, archieven, musea en overige culturele activiteiten
910;9101.0;R;910;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bibliotheken en archieven
1825;91011.0;R;9101;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bibliotheken,mediatheken en ludotheken
1826;91012.0;R;9101;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Openbare archieven
911;9102.0;R;910;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Musea
1827;91020.0;R;9102;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Musea
912;9103.0;R;910;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van monumenten en dergelijke toeristenattracties
1828;91030.0;R;9103;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van monumenten en dergelijke toeristenattracties
913;9104.0;R;910;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Botanische tuinen, dierentuinen en natuurreservaten
1829;91041.0;R;9104;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Botanische tuinen en dierentuinen
1830;91042.0;R;9104;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Beheer en instandhouding van natuurgebieden
59;92.0;R;R;2.0;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Loterijen en kansspelen
318;920.0;R;92;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Loterijen en kansspelen
914;9200.0;R;920;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Loterijen en kansspelen
1831;92000.0;R;9200;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Loterijen en kansspelen
60;93.0;R;R;2.0;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Sport, ontspanning en recreatie
319;931.0;R;93;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Sport
915;9311.0;R;931;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van sportaccommodaties
1832;93110.0;R;9311;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van sportaccommodaties
916;9312.0;R;931;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Sportclubs
1833;93121.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van voetbalclubs
1834;93122.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van tennisclubs
1835;93123.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van overige balsportclubs
1836;93124.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van wielerclubs
1837;93125.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van vechtsportclubs
1838;93126.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van watersportclubs
1839;93127.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van paardensportclubs
1840;93128.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van atletiekclubs
1841;93129.0;R;9312;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van overige sportclubs
917;9313.0;R;931;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Fitnesscentra
1842;93130.0;R;9313;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Fitnesscentra
918;9319.0;R;931;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige sport
1843;93191.0;R;9319;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Activiteiten van sportbonden en -federaties
1844;93192.0;R;9319;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Zelfstandig werkende sportbeoefenaaars
1845;93199.0;R;9319;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige sportactiviteiten, n.e.g.
320;932.0;R;93;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Ontspanning en recreatie
919;9321.0;R;932;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Kermisattracties en pret- en themaparken
1846;93211.0;R;9321;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van kermisattracties
1847;93212.0;R;9321;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van pret- en themaparken
920;9329.0;R;932;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige ontspanning en recreatie
1848;93291.0;R;9329;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van snooker- en biljartenzalen
1849;93292.0;R;9329;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Exploitatie van recreatiedomeinen
1850;93299.0;R;9329;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige recreatie- en ontspanningsactiviteiten, n.e.g.
61;94.0;S;S;2.0;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen
321;941.0;S;94;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bedrijfs-, werkgevers- en beroepsorganisaties
921;9411.0;S;941;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bedrijfs- en werkgeversorganisaties
1851;94110.0;S;9411;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Bedrijfs- en werkgeversorganisaties
922;9412.0;S;941;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Beroepsorganisaties
1852;94120.0;S;9412;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Beroepsorganisaties
322;942.0;S;94;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Vakverenigingen
923;9420.0;S;942;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Vakverenigingen
1853;94200.0;S;9420;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Vakverenigingen
323;949.0;S;94;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige verenigingen
924;9491.0;S;949;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Religieuze organisaties
1854;94910.0;S;9491;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Religieuze organisaties
925;9492.0;S;949;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Politieke organisaties
1855;94920.0;S;9492;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Politieke organisaties
926;9499.0;S;949;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige verenigingen, n.e.g.
1856;94991.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen op het vlak van jeugdwerk
1857;94992.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen en bewegingen voor volwassenen
1858;94993.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen op het vlak van ziektepreventie en gezondheidsbevordering
1859;94994.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen op het vlak van milieu en mobiliteit
1860;94995.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Verenigingen op het vlak van ontwikkelingssamenwerking
1861;94999.0;S;9499;;CULTURAL AND RECREATIONAL SERVICES;OTHER SERVICES;Overige verenigingen, n.e.g.
62;95.0;S;S;2.0;OTHER SERVICES;OTHER SERVICES;Reparatie van computers en consumentenartikelen
324;951.0;S;95;;OTHER SERVICES;OTHER SERVICES;Reparatie van computers en communicatieapparatuur
927;9511.0;S;951;;OTHER SERVICES;OTHER SERVICES;Reparatie van computers en randapparatuur
1862;95110.0;S;9511;;OTHER SERVICES;OTHER SERVICES;Reparatie van computers en randapparatuur
928;9512.0;S;951;;OTHER SERVICES;OTHER SERVICES;Reparatie van communicatieapparatuur
1863;95120.0;S;9512;;OTHER SERVICES;OTHER SERVICES;Reparatie van communicatieapparatuur
325;952.0;S;95;;OTHER SERVICES;OTHER SERVICES;Reparatie van consumentenartikelen
929;9521.0;S;952;;OTHER SERVICES;OTHER SERVICES;Reparatie van consumentenelektronica
1864;95210.0;S;9521;;OTHER SERVICES;OTHER SERVICES;Reparatie van consumentenelektronica
930;9522.0;S;952;;OTHER SERVICES;OTHER SERVICES;Reparatie van huishoudapparaten en van werktuigen voor gebruik in huis en tuin
1865;95220.0;S;9522;;OTHER SERVICES;OTHER SERVICES;Reparatie van huishoudapparaten en van werktuigen voor gebruik in huis en tuin
931;9523.0;S;952;;OTHER SERVICES;OTHER SERVICES;Reparatie van schoeisel en lederwaren
1866;95230.0;S;9523;;OTHER SERVICES;OTHER SERVICES;Reparatie van schoeisel en lederwaren
932;9524.0;S;952;;OTHER SERVICES;OTHER SERVICES;Reparatie van meubelen en stoffering
1867;95240.0;S;9524;;OTHER SERVICES;OTHER SERVICES;Reparatie van meubelen en stoffering
933;9525.0;S;952;;OTHER SERVICES;OTHER SERVICES;Reparatie van uurwerken en sieraden
1868;95250.0;S;9525;;OTHER SERVICES;OTHER SERVICES;Reparatie van uurwerken en sieraden
934;9529.0;S;952;;OTHER SERVICES;OTHER SERVICES;Reparatie van andere consumentenartikelen
1869;95290.0;S;9529;;OTHER SERVICES;OTHER SERVICES;Reparatie van andere consumentenartikelen
935;9601.0;S;960;4.0;OTHER SERVICES;OTHER SERVICES;Wassen en (chemisch) reinigen van textiel en bontproducten
1870;96011.0;S;9601;;OTHER SERVICES;OTHER SERVICES;Activiteiten van industriële wasserijen
1871;96012.0;S;9601;;OTHER SERVICES;OTHER SERVICES;Activiteiten van wasserettes en wassalons ten behoeve van particulieren
936;9602.0;S;960;4.0;PERSONAL CARE SERVICES;OTHER SERVICES;Haar- en schoonheidsverzorging
1872;96021.0;S;9602;;PERSONAL CARE SERVICES;OTHER SERVICES;Haarverzorging
1873;96022.0;S;9602;;PERSONAL CARE SERVICES;OTHER SERVICES;Schoonheidsverzorging
937;9603.0;S;960;4.0;OTHER SERVICES;OTHER SERVICES;Begrafeniswezen
1874;96031.0;S;9603;;OTHER SERVICES;OTHER SERVICES;Uitvaartverzorging
1875;96032.0;S;9603;;OTHER SERVICES;OTHER SERVICES;Beheer van kerkhoven en activiteiten van crematoria
938;9604.0;S;960;4.0;PERSONAL CARE SERVICES;OTHER SERVICES;Sauna's, solaria, baden enz.
1876;96040.0;S;9604;;PERSONAL CARE SERVICES;OTHER SERVICES;Sauna's, solaria, baden enz.
939;9609.0;S;960;4.0;OTHER SERVICES;OTHER SERVICES;Overige persoonlijke diensten, n.e.g.
1877;96091.0;S;9609;;OTHER SERVICES;OTHER SERVICES;Contactbemiddelingsbureaus en dergelijke
1878;96092.0;S;9609;;OTHER SERVICES;OTHER SERVICES;Plaatsen van tatouages en piercings
1879;96093.0;S;9609;;OTHER SERVICES;OTHER SERVICES;Diensten in verband met de verzorging van huisdieren, m.u.v. veterinaire diensten
1880;96094.0;S;9609;;OTHER SERVICES;OTHER SERVICES;Africhten van huisdieren
